20121222 08:29:13 | : | DEBUG | admin |  Load time for http://localhost/sessionweb/graph/areagridreport.php 0.0871 seconds
20121222 08:29:17 | : | DEBUG | admin |  Load time for http://localhost/sessionweb/graph/areagridreport.php 0.0019 seconds
20121222 08:29:17 | : | DEBUG | admin |  Load time for http://localhost/sessionweb/graph/areagridreport.php 0.1053 seconds
20130114 18:52:46 | sessionweb\checklogin.php:191 | DEBUG |  | admin failed to log in (wrong password or non-existing user)
20130114 18:52:53 | sessionweb\checklogin.php:191 | DEBUG |  | admin failed to log in (wrong password or non-existing user)
20130114 18:52:57 | sessionweb\checklogin.php:214 | INFO | admin | User logged in
20130114 18:53:00 | : | DEBUG | admin |  Load time for http://localhost/sessionweb/list2.php 0.0548 seconds
20130114 18:53:46 | : | DEBUG | admin |  Load time for http://localhost/sessionweb/list2.php 0.0903 seconds
20130114 18:57:25 | : | DEBUG | admin |  Load time for http://localhost/sessionweb/list2.php 0.0833 seconds
20130114 18:57:30 | : | DEBUG | admin |  Load time for http://localhost/sessionweb/session.php?command=edit&sessionid=5394&firsttime 0.161 seconds
20130114 18:58:06 | root\sessionweb\index.php:27 | INFO | admin | User logged out
20130114 18:58:11 | sessionweb\checklogin.php:214 | INFO | admin | User logged in
20130114 18:58:13 | : | DEBUG | admin |  Load time for http://localhost/sessionweb/session.php?command=edit&sessionid=5395&firsttime 0.1695 seconds
20130114 19:00:10 | : | WARN | admin | Session id 2 does not exist
20130114 19:00:10 | : | WARN | admin | Session id null does not exist
20130114 19:04:26 | : | WARN | admin | Session id 2 does not exist
20130114 19:05:37 | : | WARN | admin | Session id 2 does not exist
20130114 19:05:38 | : | WARN | admin | Session id null does not exist
20130114 19:06:21 | : | WARN | admin | Session id 2 does not exist
20130114 19:06:22 | : | WARN | admin | Session id null does not exist
20130114 19:07:17 | : | WARN | admin | Session id 2 does not exist
20130114 19:07:18 | : | WARN | admin | Session id null does not exist
20130114 19:07:29 | : | WARN | admin | Session id 2 does not exist
20130114 19:07:30 | : | WARN | admin | Session id null does not exist
20130114 19:08:20 | : | WARN | admin | Session id 2 does not exist
20130114 19:08:21 | : | WARN | admin | Session id null does not exist
20130114 19:09:02 | : | WARN | admin | Session id 2 does not exist
20130114 19:09:02 | : | WARN | admin | Session id null does not exist
20130114 19:09:28 | : | WARN | admin | Session id 2 does not exist
20130114 19:09:28 | : | WARN | admin | Session id null does not exist
20130114 19:09:53 | : | WARN | admin | Session id 2 does not exist
20130114 19:09:53 | : | WARN | admin | Session id null does not exist
20130114 19:10:31 | : | DEBUG | admin |  Load time for http://localhost/sessionweb/list2.php 0.1544 seconds
20130114 19:10:38 | : | DEBUG | admin |  Load time for http://localhost/sessionweb/session.php?sessionid=1742&command=view 0.0463 seconds
20130114 19:10:47 | : | WARN | admin | Session id 2 does not exist
20130114 19:10:47 | classes\sessionObject.php:144 | DEBUG | admin | 
20130114 19:11:10 | : | WARN | admin | Session id 2 does not exist
20130114 19:11:11 | classes\sessionObject.php:144 | DEBUG | admin | 
20130114 19:12:28 | : | WARN | admin | Session id 2 does not exist
20130114 19:12:29 | classes\sessionObject.php:144 | DEBUG | admin | 
20130114 19:14:52 | : | WARN | admin | Session id 2 does not exist
20130114 19:14:53 | classes\sessionObject.php:144 | DEBUG | admin | 
20130114 19:16:29 | : | WARN | admin | Session id 2 does not exist
20130114 19:16:29 | classes\sessionObject.php:144 | DEBUG | admin | 
20130114 19:16:44 | : | WARN | admin | Session id 2 does not exist
20130114 19:16:44 | classes\sessionObject.php:144 | DEBUG | admin | 
20130114 19:18:44 | : | WARN | admin | Session id 2 does not exist
20130114 19:18:44 | classes\sessionObject.php:144 | DEBUG | admin | 
20130114 19:19:00 | : | WARN | admin | Session id 2 does not exist
20130114 19:19:00 | classes\sessionObject.php:144 | DEBUG | admin | 
20130114 19:19:39 | : | WARN | admin | Session id 2 does not exist
20130114 19:19:39 | classes\sessionObject.php:144 | DEBUG | admin | 
20130114 19:19:48 | : | DEBUG | admin |  Load time for http://localhost/sessionweb/session.php?sessionid=1742&command=edit 0.0642 seconds
20130114 19:20:17 | : | WARN | admin | Session id 2 does not exist
20130114 19:20:18 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:22:41 | : | WARN | admin | Session id 2 does not exist
20130114 19:22:41 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:24:13 | : | WARN | admin | Session id 2 does not exist
20130114 19:24:14 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:25:46 | : | WARN | admin | Session id 2 does not exist
20130114 19:25:47 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:26:05 | : | WARN | admin | Session id 2 does not exist
20130114 19:26:06 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:26:29 | : | WARN | admin | Session id 2 does not exist
20130114 19:26:29 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:26:41 | : | WARN | admin | Session id 2 does not exist
20130114 19:26:41 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:27:00 | : | WARN | admin | Session id 2 does not exist
20130114 19:27:01 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:28:13 | : | WARN | admin | Session id 2 does not exist
20130114 19:28:13 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:28:48 | onweb\install\upgrade.php:143 | INFO | admin | UPGRADE: Upgrade aborted since the latest version is already installed
20130114 19:28:51 | : | WARN | admin | Session id 2 does not exist
20130114 19:28:51 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:29:41 | : | WARN | admin | Session id 2 does not exist
20130114 19:29:42 | : | WARN | admin | Session id null does not exist
20130114 19:32:40 | : | WARN | admin | Session id 2 does not exist
20130114 19:32:40 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:39:38 | : | WARN | admin | Session id 2 does not exist
20130114 19:39:39 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:40:11 | : | WARN | admin | Session id 2 does not exist
20130114 19:40:11 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:40:13 | : | WARN | admin | Session id 2 does not exist
20130114 19:40:13 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:40:16 | : | WARN | admin | Session id 2 does not exist
20130114 19:40:16 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:42:38 | : | WARN | admin | Session id 2 does not exist
20130114 19:42:38 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:44:48 | : | WARN | admin | Session id 2 does not exist
20130114 19:44:48 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:44:51 | : | WARN | admin | Session id 2 does not exist
20130114 19:44:51 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:45:00 | : | WARN | admin | Session id 2 does not exist
20130114 19:45:00 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:47:32 | : | WARN | admin | Session id 2 does not exist
20130114 19:47:32 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:49:58 | : | WARN | admin | Session id 2 does not exist
20130114 19:49:58 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:50:25 | : | WARN | admin | Session id 2 does not exist
20130114 19:50:25 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:56:15 | : | WARN | admin | Session id 2 does not exist
20130114 19:56:15 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:57:08 | : | WARN | admin | Session id 2 does not exist
20130114 19:57:09 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:58:09 | : | WARN | admin | Session id 2 does not exist
20130114 19:58:10 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:58:44 | : | WARN | admin | Session id 2 does not exist
20130114 19:58:45 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 19:59:45 | : | WARN | admin | Session id 2 does not exist
20130114 19:59:47 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:01:28 | : | WARN | admin | Session id 2 does not exist
20130114 20:01:28 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:03:49 | : | WARN | admin | Session id 2 does not exist
20130114 20:03:50 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:04:10 | : | WARN | admin | Session id 2 does not exist
20130114 20:04:10 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:04:54 | : | WARN | admin | Session id 2 does not exist
20130114 20:04:55 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:06:26 | : | WARN | admin | Session id 2 does not exist
20130114 20:06:26 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:06:37 | : | WARN | admin | Session id 2 does not exist
20130114 20:06:37 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:09:19 | : | WARN | admin | Session id 2 does not exist
20130114 20:09:19 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:10:47 | : | WARN | admin | Session id 2 does not exist
20130114 20:10:47 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:10:53 | : | WARN | admin | Session id 2 does not exist
20130114 20:10:53 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:10:55 | : | WARN | admin | Session id 2 does not exist
20130114 20:10:55 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:11:14 | : | WARN | admin | Session id 2 does not exist
20130114 20:11:14 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:12:40 | : | WARN | admin | Session id 2 does not exist
20130114 20:12:40 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:12:43 | : | WARN | admin | Session id 2 does not exist
20130114 20:12:43 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:13:26 | : | WARN | admin | Session id 2 does not exist
20130114 20:13:26 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:13:30 | : | WARN | admin | Session id 2 does not exist
20130114 20:13:30 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:13:33 | : | WARN | admin | Session id 2 does not exist
20130114 20:13:33 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:14:17 | : | WARN | admin | Session id 2 does not exist
20130114 20:14:18 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:14:21 | : | WARN | admin | Session id 2 does not exist
20130114 20:14:21 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:14:23 | : | WARN | admin | Session id 2 does not exist
20130114 20:14:23 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:16:29 | : | WARN | admin | Session id 2 does not exist
20130114 20:16:29 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:16:31 | : | WARN | admin | Session id 2 does not exist
20130114 20:16:32 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:17:46 | : | WARN | admin | Session id 2 does not exist
20130114 20:17:47 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:17:56 | : | WARN | admin | Session id 2 does not exist
20130114 20:17:56 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:21:14 | : | WARN | admin | Session id 2 does not exist
20130114 20:21:14 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:21:27 | : | WARN | admin | Session id 2 does not exist
20130114 20:21:27 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:22:25 | : | WARN | admin | Session id 2 does not exist
20130114 20:22:26 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:22:34 | : | WARN | admin | Session id 2 does not exist
20130114 20:22:34 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:23:14 | : | WARN | admin | Session id 2 does not exist
20130114 20:23:14 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:23:17 | : | WARN | admin | Session id 2 does not exist
20130114 20:23:17 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:23:29 | : | WARN | admin | Session id 2 does not exist
20130114 20:23:29 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:23:31 | : | WARN | admin | Session id 2 does not exist
20130114 20:23:31 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:24:15 | : | WARN | admin | Session id 2 does not exist
20130114 20:24:15 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:24:37 | : | WARN | admin | Session id 2 does not exist
20130114 20:24:37 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:25:08 | : | WARN | admin | Session id 2 does not exist
20130114 20:25:08 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:28:59 | : | WARN | admin | Session id 2 does not exist
20130114 20:28:59 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:29:10 | : | DEBUG | admin |  Load time for http://localhost/sessionweb/list2.php 0.1976 seconds
20130114 20:29:15 | : | DEBUG | admin |  Load time for http://localhost/sessionweb/session.php?sessionid=110&command=view 0.0282 seconds
20130114 20:29:18 | : | DEBUG | admin |  Load time for http://localhost/sessionweb/session.php?sessionid=1742 0.0145 seconds
20130114 20:29:27 | : | DEBUG | admin |  Load time for http://localhost/sessionweb/session.php?sessionid=110&command=view 0.0339 seconds
20130114 20:29:38 | : | DEBUG | admin |  Load time for http://localhost/sessionweb/session.php?sessionid=1742&command=view 0.0342 seconds
20130114 20:30:26 | : | WARN | admin | Session id 2 does not exist
20130114 20:30:27 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:31:26 | : | WARN | admin | Session id 2 does not exist
20130114 20:31:27 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:31:43 | : | WARN | admin | Session id 2 does not exist
20130114 20:31:43 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:52:29 | : | DEBUG | admin |  Load time for http://localhost/sessionweb/session.php?command=edit&sessionid=5396&firsttime 0.1378 seconds
20130114 20:59:02 | : | WARN | admin | Session id 2 does not exist
20130114 20:59:03 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 20:59:28 | : | WARN | admin | Session id 2 does not exist
20130114 20:59:28 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 21:01:55 | : | WARN | admin | Session id 2 does not exist
20130114 21:01:56 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 21:02:41 | : | WARN | admin | Session id 2 does not exist
20130114 21:02:41 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 21:05:40 | : | WARN | admin | Session id 2 does not exist
20130114 21:05:41 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 21:06:06 | : | WARN | admin | Session id 2 does not exist
20130114 21:06:06 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 21:06:42 | : | WARN | admin | Session id 2 does not exist
20130114 21:06:42 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 21:06:49 | : | WARN | admin | Session id 2 does not exist
20130114 21:06:50 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 21:08:08 | : | WARN | admin | Session id 2 does not exist
20130114 21:08:08 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 21:08:39 | : | WARN | admin | Session id 2 does not exist
20130114 21:08:39 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 21:10:05 | : | WARN | admin | Session id 2 does not exist
20130114 21:10:05 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130114 21:10:17 | : | WARN | admin | Session id 2 does not exist
20130114 21:10:17 | classes\sessionObject.php:144 | DEBUG | admin | Finance/Logistics
20130122 14:17:28 | sessionweb\checklogin.php:191 | DEBUG |  | matgus failed to log in (wrong password or non-existing user)
20130122 14:17:33 | sessionweb\checklogin.php:214 | INFO | admin | User logged in
20130122 14:17:46 | : | WARN | admin | Session id 5440 does not exist
20130122 14:17:49 | : | WARN | admin | Session id 5440 does not exist
20130124 15:04:37 | sessionweb\checklogin.php:214 | INFO | admin | User logged in
20130124 15:04:40 | : | DEBUG | admin |  Load time for http://172.30.112.72/sessionweb/session.php?command=edit&sessionid=5397&firsttime 0.4306 seconds
20130124 15:04:47 | : | WARN | admin | Session id 2 does not exist
20130124 15:04:48 | classes\sessionObject.php:144 | DEBUG | admin | 
20130124 15:11:56 | sessionweb\checklogin.php:214 | INFO | admin | User logged in
20130124 15:11:59 | : | DEBUG | admin |  Load time for http://172.30.112.72/sessionweb/list2.php 0.2186 seconds
20130124 15:12:05 | : | DEBUG | admin |  Load time for http://172.30.112.72/sessionweb/session.php?sessionid=117&command=edit 0.1508 seconds
20130124 15:12:13 | : | WARN | admin | Session id 2 does not exist
20130124 15:12:14 | classes\sessionObject.php:144 | DEBUG | admin | MyGateWatch
20130124 15:26:59 | : | WARN | admin | Session id 2 does not exist
20130124 15:26:59 | classes\sessionObject.php:144 | DEBUG | admin | MyGateWatch
20130128 09:54:37 | sessionweb\checklogin.php:191 | DEBUG |  | admin failed to log in (wrong password or non-existing user)
20130128 09:54:49 | sessionweb\checklogin.php:191 | DEBUG |  |  failed to log in (wrong password or non-existing user)
20130128 09:55:02 | onweb\install\install.php:30 | INFO |  | Access of installation page not granted! User not logged in.
20130128 09:55:15 | sessionweb\checklogin.php:191 | DEBUG |  | admin failed to log in (wrong password or non-existing user)
20130128 09:55:22 | sessionweb\checklogin.php:214 | INFO | admin | User logged in
20130128 09:55:26 | : | DEBUG | admin |  Load time for http://172.30.101.13/sessionweb/list2.php 0.2235 seconds
20130128 09:55:33 | : | DEBUG | admin |  Load time for http://172.30.101.13/sessionweb/session.php?sessionid=110&command=edit 0.1768 seconds
20130128 09:55:39 | : | WARN | admin | Session id 2 does not exist
20130128 09:55:48 | classes\sessionObject.php:144 | DEBUG | admin | MyGateWatch
20130128 09:57:47 | : | DEBUG | admin |  Load time for http://172.30.101.13/sessionweb/graph/areagridreport.php 0.0153 seconds
20130128 09:57:58 | : | DEBUG | admin |  Load time for http://172.30.101.13/sessionweb/graph/areagridreport.php 0.0062 seconds
20130128 09:57:58 | : | DEBUG | admin |  Load time for http://172.30.101.13/sessionweb/graph/areagridreport.php 0.4452 seconds
20130128 09:58:29 | : | DEBUG | admin |  Load time for http://172.30.101.13/sessionweb/graph/areagridreport.php 0.0034 seconds
20130128 09:58:29 | : | DEBUG | admin |  Load time for http://172.30.101.13/sessionweb/graph/areagridreport.php 0.249 seconds
20130128 10:00:46 | : | WARN | admin | Session id 2 does not exist
20130128 10:00:47 | classes\sessionObject.php:144 | DEBUG | admin | MyGateWatch
20130128 10:00:57 | : | DEBUG | admin |  Load time for http://172.30.101.13/sessionweb/list2.php 0.1095 seconds
20130128 10:01:01 | : | DEBUG | admin |  Load time for http://172.30.101.13/sessionweb/session.php?sessionid=145&command=view 0.0385 seconds
20130128 10:01:08 | : | DEBUG | admin |  Load time for http://172.30.101.13/sessionweb/list2.php 0.109 seconds
20130128 10:01:12 | : | DEBUG | admin |  Load time for http://172.30.101.13/sessionweb/session.php?sessionid=145&command=edit 0.0989 seconds
20130128 10:01:21 | : | WARN | admin | Session id 2 does not exist
20130128 10:01:22 | classes\sessionObject.php:144 | DEBUG | admin | Framework Development
20130128 10:14:20 | : | WARN | admin | Session id 2 does not exist
20130128 10:14:22 | classes\sessionObject.php:144 | DEBUG | admin | Framework Development
20130128 10:14:32 | : | DEBUG | admin |  Load time for http://172.30.101.13/sessionweb/session.php?sessionid=145&command=edit 0.1574 seconds
20130128 10:15:09 | : | WARN | admin | Session id 2 does not exist
20130128 10:15:11 | classes\sessionObject.php:144 | DEBUG | admin | Field
20130128 10:15:29 | : | WARN | admin | Session id 2 does not exist
20130128 10:15:30 | classes\sessionObject.php:144 | DEBUG | admin | Field
20130128 10:23:46 | : | DEBUG | admin |  Load time for http://172.30.101.13/sessionweb/session.php?sessionid=145&command=edit 0.1545 seconds
20130128 10:29:50 | : | WARN | admin | Session id 2 does not exist
20130128 10:29:52 | classes\sessionObject.php:144 | DEBUG | admin | Field
20130128 10:30:36 | : | WARN | admin | Session id 2 does not exist
